doc_id,doc_type,doc_date,doc_name,plan_desc,physical_index,date_edited,has_water,has_sewer,has_drainage,has_easement,has_street,has_utilities,has_addressing,is_as_built,needs_rescan,needs_delete,water_size,water_material,sewer_size,sewer_material,server_location
34,Construction,8/2/1968,Sewer Henderson (3rd and 7th NW),#NAME?,A-34,10/17/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
35,Construction,8/5/1968,Sewer 6th NW and Houston,Sewer Extension,A-35,10/17/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
36,Construction,8/9/1968,Sewer Clark and 25th SE,Sewer Extension,A-36,10/17/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
37,Construction,8/8/1968,Drainage 25th NE (Lamar - Price),North 200' + Curb and Gutter Layout,A-37,10/17/2012,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
38,Construction,8/9/1968,Water 17th SE and Jackson,South + Extension,A-38,10/17/2012,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,
39,Construction,8/21/1968,Water 7th NE and MLK (Blake),Extension,A-39,10/17/2012,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,
40,Construction,9/12/1968,W&S Old Bonham and 25th SW,Extension,A-40,10/17/2012,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,
41,Construction,9/13/1968,Water 25th SW and Austin,Extension,A-41,7/5/2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,CI,,,
42,Construction,9/9/1968,W&S Brame (25th - 26th SW),North + Extension,A-42,10/17/2012,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
43,Construction,9/16/1968,Curb 12th SE and Jackson,South T&P Railroad + Curb Layout,A-43,10/17/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
44,Construction,9/17/1968,Curb 1800 blk East Washington,#1811-1821 + Curb Layout,A-44,10/17/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
45,Construction,9/17/1968,Curb Johnson Woods Clark,South + Curb Layout,A-45,10/17/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
46,Construction,9/17/1968,Curb 19th NE (Cherry and Booth),Curb Layout - Proposed,A-46,10/17/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
47,Construction,9/20/1968,Water MLK and 17th NE,North + Extension,A-47,10/17/2012,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
48,Construction,9/23/1968,Curb Washington (19th to 20th SE),Curb Layout,A-48,10/17/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
49,Construction,9/26/1968,Water Audubon and 16th SE,South + Extension,A-49,10/17/2012,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
50,Construction,9/26/1968,Curb Tudor and 5th NE,Curb Layout,A-50,10/17/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
51,Construction,9/26/1968,Drainage Sherman (12th and 14th SE),"""Proposed Storm Sewer, 13th SE wasn't built yet.""",A-51,10/17/2012,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
52,Construction,9/27/1968,Paving West Cherry,Paving,A-52,10/17/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
53,Construction,10/9/1968,Curb Jackson and 12th SE,North + Curb Layout,A-53,10/17/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
54,Construction,,Culvert Design 2500 blk Simpson,2500 Blk + Multi-Box Culvert,A-54,10/17/2012,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,
55,Construction,10/25/1968,Curb Cedar and 16th Se,Curb Layout,A-55,10/17/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
56,Construction,11/8/1968,Water Sherman (12th to 14th SE),Water Extension. 13th SE wasn't built yet.,A-56,10/17/2012,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,
57,Construction,11/8/1968,Curb Porter 2nd Addition (Brame and Sherman),#NAME?,A-57,10/17/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
58,Construction,11/8/1968,Curb Polk (13th to 17th SE),Curb Layout,A-58,10/17/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
59,Construction,11/14/1969,Curb Sherman and 13th SW,South 303' + Curb Layout,A-59,10/17/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
60,Construction,11/20/1968,Curb Sherman (12th to 14th SE),Curb Layout. 13th SE not built yet.,A-60,10/17/2012,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
61,Construction,,Sewer Shiloh (23rd and 24th NW),#NAME?,A-61,10/17/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
62,Construction,12/2/1968,Water 24th NW (Plum to Shiloh),Extension,A-62,10/22/2012,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,
63,Construction,12/3/1968,Sewer 1400 blk 7th NW,250' + Layout (Independence St Exist?),A-63,10/22/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
64,Construction,12/4/1968,Sewer Cedar and 19th SE,North 118' + Layout,A-64,10/22/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
65,Construction,12/9/1968,Drainage Campbell and 19th NW,Back of Lakeway Baptist Church + Easement,A-65,10/22/2012,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
66,Construction,11/30/1967,Curb 17th NE (Hearon and Washington),Curb Layout,A-66,10/22/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,
67,Construction,12/18/1968,Curb 21st NE (Price and Lamar),Curb Layout,A-67,10/22/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
68,Construction,1/9/1969,Sewer Washington and 5th SE,Layout,A-68,10/22/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,
69,Construction,1/14/1969,Curb Franklin and Long (1100 - 1200 Blk),12 1/2 NW + Curb Layout,A-69,10/22/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
70,Construction,1/15/1969,Sewer Lamar and 24th SE,Layout,A-70,10/22/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
71,Construction,1/15/1969,Sewer Sycamore and 3rd SW,Layout,A-71,10/22/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
72,Construction,1/24/1969,Sewer 18th SE (Clarksville and Cleveland),179' North + Layout,A-72,10/22/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
73,Construction,1/31/1969,Drainage 2500 Blk SE,2500 Blk. + Concrete Ditch,A-73,10/22/2012,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
74,Construction,3/6/1969,Sewer Ash and 7th NE,Layout,A-74,10/22/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
75,Construction,3/7/1969,Stone Ave Paving,Roads on plan renamed.,A-75,10/22/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
76,Construction,3/7/1969,Lewis Ln Paving,Roads on plan renamed.,A-76,10/22/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
77,Construction,3/10/1969,Sewer 25th NE Sewer (Briarwood and Highland),Layout,A-77,10/22/2012,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
78,Construction,3/23/1969,Street Widen 33rd SE (Lovers Ln to Audubon),Widening,A-78,10/29/2012,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
79,Construction,4/22/1968,Curb Cedar (6th to 7th SE),Curb Layout,A-79,10/29/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
80,Construction,5/28/1969,Sewer Ext 1300 blk 8th SE,Layout,A-80,10/29/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
81,Construction,5/30/1969,Inlet Detail,Special Inlet,A-81,10/29/2012,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
82,Construction,6/2/1969,Curb Street Detail 2400 Blk. W. Houston,,A-82,10/29/2012,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
83,Construction,6/9/1969,Drainage 19th NW and Campbell,,A-83,10/29/2012,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
84,Construction,6/20/1969,W&S 31st SW (Kaufman & Sherman),Layout,A-85,7/8/2013,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,6,CI,6,VCP,
85,Construction,6/27/1969,Curb 1100 Blk. E. Tudor,Curb Layout,A-86,10/30/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
86,Construction,7/1/1969,Sewer Loop 286 NE,Layout,A-87,10/30/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
87,Construction,7/7/1970,Water Loop 286 NE (Pine Mill and 34th NE),As Built,A-88,10/30/2012,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
88,Construction,8/1/1969,Sewer 28th NW (Campbell and Colvin),North 371' + Layout,A-89,10/30/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
89,Construction,8/1/1969,Sewer 12th NE (Johnson to Clement),Layout,A-90,10/30/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
90,Construction,8/4/1969,Curb 31st SW (Kaufman to Sherman),Curb Layout,A-91,10/30/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
91,Construction,8/15/1968,Sewer 28th NW and Colvin,Layout,A-92,10/30/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
92,Construction,9/8/1969,Curb 1100blk W. Washington,Curb Layout,A-93,10/30/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
93,Construction,9/9/1969,Curb 31st SW (Bonham to Kaufman),Curb Layout,A-94,10/30/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
94,Construction,9/18/1969,Curb 2540 E. Cherry,Curb Layout,A-95,10/30/2012,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
95,Construction,9/22/1969,Curb 1064 16th NE,Curb Layout,A-96,10/30/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
96,Unknown,10/1/1964,Drainage Plan,Proposed Storm System,A-97,10/30/2012,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
97,Unknown,12/1/1992,Drainage for City of Paris,1992 Master Plan,A-99,10/30/2012,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
98,Unknown,2/20/1992,Drainage Master Plan,Master Hydrologic Data,A-100,10/30/2012,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
99,Unknown,1/1/1998,Annexation of City of Reno Land,City of Paris + Annexation (Property given back to Reno Texas),A-101,10/30/2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
100,Unknown,1/1/1998,Annexation of City of Reno Land,City of Paris + Annexation (Property given back to Reno Texas),A-102,10/30/2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
101,Plat,10/1/1993,Jackson Court Plat,Blk 253 Lot 1 + Final Plat,A-104,10/30/2012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
102,Unknown,,Sewer Line Measurements,Quads - ft. miles and size,A-105,10/30/2012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
103,Construction,9/1/1998,Water 11th NW (Campbell to Henderson,"""6"""" PVC Replacement""",A-106,10/30/2012,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,
104,Construction,8/23/2003,,Physical Theropy Clinic +,A-130,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
105,Construction,4/1/1956,,#NAME?,AA-1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
106,Construction,,,#NAME?,AA-2,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
107,Construction,,,Plaza + Traffic (Parking - Rolls),AA-3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
108,Construction,,,#NAME?,AA-4,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
109,Construction,3/1/1971,,Outside Loop + Property Owner Map,AA-5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
110,Construction,1/1/1971,,Jefferson Heights + Final Plat,AA-6,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,
111,Construction,,,#NAME?,AA-7,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
112,Construction,9/1/1965,,City of Paris +,AA-8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
113,Construction,,,Lease Towers + Midwest Towers,AA-9,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
114,Construction,,,6h/8th/9th NE + Proposed Study of Extension,AA-10,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
115,Construction,,,#NAME?,AA-11,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
116,Construction,,,East Side Fire Station +,AA-12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
117,Construction,,,Paris Public Library +,AA-13,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
118,Construction,4/1/1972,,Spur 139 +,AA-14,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
119,Construction,2/1/1957,,City of Paris + Additions,AA-15,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
120,Construction,11/1/1964,,City of Paris + Plat #5,AA-16,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
121,Construction,,,North Lamar (Old) School + Proposed Mains,AA-17,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
122,Construction,3/1/1979,,#3190 + Preliminary,AB-1,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
123,Construction,10/1/1978,,WTP + Additions,AB-2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
124,Construction,9/1/1979,,200' East + Extension,AB-3,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
125,Construction,1/1/1980,,Springlake + Study,AB-4,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
126,Construction,12/1/1979,,West of Foxworth-Galbraith Lumber Store + Boring,AB-6,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
127,Construction,10/1/1979,,#NAME?,AB-7,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
128,Construction,1/1/1980,,South + Extension,AB-8,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
129,Construction,10/1/1979,,#NAME?,AB-9,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
130,Construction,9/1/1979,,#NAME?,AB-10,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
131,Construction,9/1/1979,,+,AB-11,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
132,Construction,10/1/1979,,Oyler Sign Company + Relocation,AB-12,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
133,Construction,7/1/1979,,#NAME?,AB-13,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
134,Construction,5/1/1979,,#3150 (Trailer Park) +,AB-14,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
135,Construction,10/1/1979,,1301 +,AB-15,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
136,Construction,10/1/1979,,#NAME?,AB-16,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
137,Construction,10/1/1979,,#2880 + Boring,AB-17,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
138,Construction,10/1/1979,"6"" Water in 34th SW South of Kaufman",,AB-18,7/8/2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,AC,,,
139,Construction,10/1/1979,,Del Taco + Concrete Improvements,AB-19,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
140,Construction,10/1/1979,,#NAME?,AB-20,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
141,Construction,9/1/1979,,City Barn and Shop Area + study,AB-21,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
142,Construction,8/1/1979,,City Utility and Shop Area + Elevations,AB-22,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
143,Construction,9/1/1979,,+ Manhole Details\Sup 'cd by F-34,AB-24,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
144,Construction,5/1/1979,,#NAME?,AB-25,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
145,Construction,9/1/1979,,#NAME?,AB-26,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
146,Construction,9/1/1979,,#NAME?,AB-27,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
147,Construction,7/1/1979,,#NAME?,AB-28,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
148,Construction,7/1/1979,,#NAME?,AB-29,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
149,Construction,7/1/1979,,"""+ Relocation of 6"""" Force Main""",AB-30,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
150,Construction,7/1/1979,,East +,AB-31,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
151,Construction,6/1/1979,,#NAME?,AB-33,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
152,Construction,7/1/1979,,T&P Railroad @ B&W Plant +,AB-35,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
153,Construction,2/1/1980,,#NAME?,AB-36,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
154,Construction,12/1/1979,,#NAME?,AB-37,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
155,Construction,10/1/1979,,1700 Blk + Plan and Profile,AB-38,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
156,Construction,1/1/1980,,South + Preliminary,AB-39,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
157,Construction,11/1/1979,,#NAME?,AB-40,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
158,Construction,9/1/1979,,Apts. By Hayter Engineering + As Built,AB-41,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
159,Construction,10/1/1979,,#NAME?,AB-42,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
160,Construction,2/1/1980,,#NAME?,AB-43,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
161,Construction,2/1/1980,,#NAME?,AB-44,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
162,Construction,2/1/1980,,North & South + As Built,AB-45,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
163,Construction,2/1/1980,,Record Park + Parks - Parking Lot/utilities,AB-46,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
164,Construction,2/1/1980,,"""East + 6"""" PVC""",AB-47,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
165,Construction,2/1/1980,,+,AB-48,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
166,Construction,2/1/1980,,+,AB-49,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
167,Construction,12/1/1979,,Building Plan + Engineer's Office,AB-50,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
168,Construction,3/1/1980,,new shop and Office Building (Public Works) + Building Plans,AB-51,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
169,Construction,3/1/1981,,Water and Sewer Building + Building Plans,AB-52,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
170,Construction,3/1/1980,,#NAME?,AB-53,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
171,Construction,3/1/1980,,City Shop + Area,AB-54,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
172,Construction,,,SE Lift Station to Lamar Ave E +,AB-55,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
173,Construction,,,Babcock and Wilcox Plant + Proposed Changes,AB-57,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
174,Construction,,,#NAME?,AB-58,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
175,Construction,7/6/1978,,Wise Field + Plat - Profile Storm Sewer,AB-59,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
176,Construction,,,#NAME?,AB-60,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
177,Construction,,,Lake Crook Road + Lake Crook Road,AB-61,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
178,Construction,7/1/1974,,#NAME?,AB-62,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
179,Construction,,,#NAME?,AB-63,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
180,Construction,,,#NAME?,AB-64,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
181,Construction,4/3/1980,,#NAME?,AB-65,7/8/2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,CI,,,
